simulation_id,team,points
57,Platte County,10
57,Poplar Bluff,0
57,Principia,3
57,Rockwood Summit,94
57,STEAM Academy,0
57,Savannah,6
57,Smithville,1
57,St. Charles West,0
57,St. Dominic,2
57,St. Michael the Archangel,34
57,St. Pius X (Kansas City),2
57,St. Teresa's Academy,155
57,Summit Christian Academy,6
57,Timberland,21
57,Ursuline Academy,65
57,Villa Duchesne,149
57,Visitation Academy,166
57,Warrensburg,0
57,Washington,0
57,Webb City,39
57,Webster Groves,144
57,West Plains,13
58,Battle,0
58,Belton,0
58,Bolivar,0
58,Camdenton,0
58,Capital City,10
58,Carl Junction,13
58,Central (Cape Girardeau),61
58,Central (Springfield),1
58,Clayton,63
58,Father Tolton,144
58,Ft. Zumwalt East,18
58,Ft. Zumwalt South,9
58,Glendale,26
58,Grain Valley,79
58,Grandview,0
58,Greenwood,11
58,Hannibal,0
58,Hillcrest,0
58,Holt,0
58,Incarnate Word Academy,7
58,Jefferson City,0
58,John Burroughs,114
58,Kearney,43
58,Ladue Horton Watkins,55
58,Lebanon,39
58,Lincoln College Prep,0
58,Logan-Rogersville,0
58,Louisiana,83
58,Lutheran South,31
58,Lutheran St. Charles,3
58,Mehlville,33
58,Monett,8
58,Nerinx Hall,48
58,Nevada,9
58,New Covenant Academy,0
58,Notre Dame (Cape Girardeau),0
58,Notre Dame (St. Louis),0
58,Notre Dame de Sion,24
58,Parkway Central,235
58,Parkway North,4
58,Parkway West,82
58,Platte County,5
58,Poplar Bluff,1
58,Principia,3
58,Rockwood Summit,103
58,STEAM Academy,0
58,Savannah,15
58,Smithville,0
58,St. Charles West,0
58,St. Dominic,0
58,St. Michael the Archangel,37
58,St. Pius X (Kansas City),0
58,St. Teresa's Academy,138
58,Summit Christian Academy,0
58,Timberland,20
58,Ursuline Academy,73
58,Villa Duchesne,156
58,Visitation Academy,170
58,Warrensburg,0
58,Washington,0
58,Webb City,20
58,Webster Groves,158
58,West Plains,18
59,Battle,0
59,Belton,0
59,Bolivar,0
59,Camdenton,0
59,Capital City,20
59,Carl Junction,13
59,Central (Cape Girardeau),59
59,Central (Springfield),0
59,Clayton,63
59,Father Tolton,158
59,Ft. Zumwalt East,16
59,Ft. Zumwalt South,6
59,Glendale,31
59,Grain Valley,71
59,Grandview,0
59,Greenwood,3
59,Hannibal,0
59,Hillcrest,0
59,Holt,0
59,Incarnate Word Academy,5
59,Jefferson City,0
59,John Burroughs,98
59,Kearney,35
59,Ladue Horton Watkins,55
59,Lebanon,33
59,Lincoln College Prep,0
59,Logan-Rogersville,0
59,Louisiana,80
59,Lutheran South,31
59,Lutheran St. Charles,0
59,Mehlville,32
59,Monett,32
59,Nerinx Hall,59
59,Nevada,13
59,New Covenant Academy,0
59,Notre Dame (Cape Girardeau),0
59,Notre Dame (St. Louis),0
59,Notre Dame de Sion,58
59,Parkway Central,242
59,Parkway North,3
59,Parkway West,99
59,Platte County,4
59,Poplar Bluff,0
59,Principia,5
59,Rockwood Summit,108
59,STEAM Academy,0
59,Savannah,3
59,Smithville,0
59,St. Charles West,0
59,St. Dominic,0
59,St. Michael the Archangel,37
59,St. Pius X (Kansas City),0
59,St. Teresa's Academy,157
59,Summit Christian Academy,0
59,Timberland,25
59,Ursuline Academy,43
59,Villa Duchesne,148
59,Visitation Academy,152
59,Warrensburg,0
59,Washington,0
59,Webb City,12
59,Webster Groves,143
59,West Plains,18
60,Battle,0
60,Belton,0
60,Bolivar,0
60,Camdenton,0
60,Capital City,18
60,Carl Junction,9
60,Central (Cape Girardeau),57
60,Central (Springfield),2
60,Clayton,65
60,Father Tolton,140
60,Ft. Zumwalt East,12
60,Ft. Zumwalt South,15
60,Glendale,31
60,Grain Valley,66
60,Grandview,0
60,Greenwood,6
60,Hannibal,0
60,Hillcrest,0
60,Holt,0
60,Incarnate Word Academy,0
60,Jefferson City,0
60,John Burroughs,110
60,Kearney,32
60,Ladue Horton Watkins,56
60,Lebanon,30
60,Lincoln College Prep,0
60,Logan-Rogersville,0
60,Louisiana,84
60,Lutheran South,32
60,Lutheran St. Charles,12
60,Mehlville,35
60,Monett,11
60,Nerinx Hall,68
60,Nevada,11
60,New Covenant Academy,0
60,Notre Dame (Cape Girardeau),0
60,Notre Dame (St. Louis),0
60,Notre Dame de Sion,63
60,Parkway Central,241
60,Parkway North,5
60,Parkway West,64
60,Platte County,4
60,Poplar Bluff,1
60,Principia,4
60,Rockwood Summit,118
60,STEAM Academy,0
60,Savannah,0
60,Smithville,0
60,St. Charles West,0
60,St. Dominic,0
60,St. Michael the Archangel,52
60,St. Pius X (Kansas City),0
60,St. Teresa's Academy,149
60,Summit Christian Academy,0
60,Timberland,24
60,Ursuline Academy,45
60,Villa Duchesne,159
60,Visitation Academy,158
60,Warrensburg,0
60,Washington,0
60,Webb City,5
60,Webster Groves,155
60,West Plains,21
61,Battle,0
61,Belton,0
61,Bolivar,0
61,Camdenton,0
61,Capital City,11
61,Carl Junction,7
61,Central (Cape Girardeau),58
61,Central (Springfield),2
61,Clayton,64
61,Father Tolton,177
61,Ft. Zumwalt East,15
61,Ft. Zumwalt South,5
61,Glendale,25
61,Grain Valley,93
61,Grandview,0
61,Greenwood,14
61,Hannibal,0
61,Hillcrest,0
61,Holt,0
61,Incarnate Word Academy,0
61,Jefferson City,0
61,John Burroughs,99
61,Kearney,35
61,Ladue Horton Watkins,52
61,Lebanon,38
61,Lincoln College Prep,0
61,Logan-Rogersville,0
61,Louisiana,74
61,Lutheran South,32
61,Lutheran St. Charles,0
61,Mehlville,30
61,Monett,24
61,Nerinx Hall,57
61,Nevada,6
61,New Covenant Academy,0
61,Notre Dame (Cape Girardeau),0
61,Notre Dame (St. Louis),0
61,Notre Dame de Sion,54
61,Parkway Central,247
61,Parkway North,3
61,Parkway West,90
61,Platte County,7
61,Poplar Bluff,0
61,Principia,4
61,Rockwood Summit,113
61,STEAM Academy,0
61,Savannah,2
61,Smithville,5
61,St. Charles West,0
61,St. Dominic,0
61,St. Michael the Archangel,34
61,St. Pius X (Kansas City),0
61,St. Teresa's Academy,141
61,Summit Christian Academy,0
61,Timberland,26
61,Ursuline Academy,42
61,Villa Duchesne,138
61,Visitation Academy,149
61,Warrensburg,0
61,Washington,0
61,Webb City,37
61,Webster Groves,139
61,West Plains,21
62,Battle,0
62,Belton,0
62,Bolivar,1
62,Camdenton,0
62,Capital City,15
62,Carl Junction,13
62,Central (Cape Girardeau),56
62,Central (Springfield),2
62,Clayton,59
62,Father Tolton,178
62,Ft. Zumwalt East,11
62,Ft. Zumwalt South,12
62,Glendale,22
62,Grain Valley,84
62,Grandview,2
62,Greenwood,11
62,Hannibal,0
62,Hillcrest,0
62,Holt,0
62,Incarnate Word Academy,6
62,Jefferson City,0
62,John Burroughs,89
62,Kearney,30
62,Ladue Horton Watkins,52
62,Lebanon,26
62,Lincoln College Prep,0
62,Logan-Rogersville,0
62,Louisiana,85
62,Lutheran South,26
62,Lutheran St. Charles,0
62,Mehlville,33
62,Monett,18
62,Nerinx Hall,60
62,Nevada,7
62,New Covenant Academy,0
62,Notre Dame (Cape Girardeau),0
62,Notre Dame (St. Louis),0
62,Notre Dame de Sion,58
62,Parkway Central,219
62,Parkway North,6
62,Parkway West,72
62,Platte County,7
62,Poplar Bluff,8
62,Principia,8
62,Rockwood Summit,116
62,STEAM Academy,0
62,Savannah,2
62,Smithville,0
62,St. Charles West,0
62,St. Dominic,0
62,St. Michael the Archangel,33
62,St. Pius X (Kansas City),2
62,St. Teresa's Academy,166
62,Summit Christian Academy,0
62,Timberland,26
62,Ursuline Academy,56
62,Villa Duchesne,170
62,Visitation Academy,155
62,Warrensburg,0
62,Washington,0
62,Webb City,7
62,Webster Groves,139
62,West Plains,22
63,Battle,0
63,Belton,0
63,Bolivar,0
63,Camdenton,0
63,Capital City,18
63,Carl Junction,4
63,Central (Cape Girardeau),59
63,Central (Springfield),6
63,Clayton,54
63,Father Tolton,146
63,Ft. Zumwalt East,9
63,Ft. Zumwalt South,15
63,Glendale,37
63,Grain Valley,98
63,Grandview,0
63,Greenwood,11
63,Hannibal,0
63,Hillcrest,0
63,Holt,0
63,Incarnate Word Academy,7
63,Jefferson City,0
63,John Burroughs,82
63,Kearney,27
63,Ladue Horton Watkins,42
63,Lebanon,47
63,Lincoln College Prep,0
63,Logan-Rogersville,0
63,Louisiana,76
63,Lutheran South,31
63,Lutheran St. Charles,0
63,Mehlville,32
63,Monett,10
63,Nerinx Hall,66
63,Nevada,12
63,New Covenant Academy,0
63,Notre Dame (Cape Girardeau),14
63,Notre Dame (St. Louis),0
63,Notre Dame de Sion,54
63,Parkway Central,232
63,Parkway North,8
63,Parkway West,110
63,Platte County,5
63,Poplar Bluff,0
63,Principia,7
63,Rockwood Summit,120
63,STEAM Academy,0
63,Savannah,2
63,Smithville,0
63,St. Charles West,0
63,St. Dominic,0
63,St. Michael the Archangel,33
63,St. Pius X (Kansas City),0
63,St. Teresa's Academy,152
63,Summit Christian Academy,0
63,Timberland,23
63,Ursuline Academy,64
63,Villa Duchesne,155
63,Visitation Academy,156
63,Warrensburg,0
63,Washington,0
63,Webb City,13
63,Webster Groves,121
63,West Plains,12
64,Battle,0
64,Belton,0
64,Bolivar,0
64,Camdenton,0
64,Capital City,16
64,Carl Junction,12
64,Central (Cape Girardeau),59
64,Central (Springfield),1
64,Clayton,53
64,Father Tolton,157
64,Ft. Zumwalt East,14
64,Ft. Zumwalt South,7
64,Glendale,20
64,Grain Valley,108
64,Grandview,0
64,Greenwood,9
64,Hannibal,0
64,Hillcrest,0
64,Holt,0
64,Incarnate Word Academy,4
64,Jefferson City,0
64,John Burroughs,101
64,Kearney,41
64,Ladue Horton Watkins,39
64,Lebanon,38
64,Lincoln College Prep,0
64,Logan-Rogersville,0
64,Louisiana,86
64,Lutheran South,30
64,Lutheran St. Charles,3
64,Mehlville,32
64,Monett,10
64,Nerinx Hall,66
64,Nevada,7
64,New Covenant Academy,0
64,Notre Dame (Cape Girardeau),0
64,Notre Dame (St. Louis),0
64,Notre Dame de Sion,52
64,Parkway Central,235
64,Parkway North,9
64,Parkway West,87
64,Platte County,6
64,Poplar Bluff,6
64,Principia,7
64,Rockwood Summit,115
64,STEAM Academy,0
64,Savannah,3
64,Smithville,0
64,St. Charles West,0
64,St. Dominic,0
64,St. Michael the Archangel,37
64,St. Pius X (Kansas City),2
64,St. Teresa's Academy,142
64,Summit Christian Academy,0
64,Timberland,28
64,Ursuline Academy,41
64,Villa Duchesne,163
64,Visitation Academy,158
64,Warrensburg,0
64,Washington,0
64,Webb City,5
64,Webster Groves,142
64,West Plains,19
65,Battle,0
65,Belton,0
65,Bolivar,0
65,Camdenton,0
65,Capital City,9
65,Carl Junction,13
65,Central (Cape Girardeau),56
65,Central (Springfield),3
65,Clayton,62
65,Father Tolton,146
65,Ft. Zumwalt East,7
65,Ft. Zumwalt South,11
65,Glendale,23
65,Grain Valley,92
65,Grandview,0
65,Greenwood,5
65,Hannibal,0
65,Hillcrest,0
65,Holt,0
65,Incarnate Word Academy,1
65,Jefferson City,0
65,John Burroughs,109
65,Kearney,41
65,Ladue Horton Watkins,52
65,Lebanon,27
65,Lincoln College Prep,0
65,Logan-Rogersville,0
65,Louisiana,84
65,Lutheran South,32
65,Lutheran St. Charles,0
65,Mehlville,36
65,Monett,30
65,Nerinx Hall,71
65,Nevada,12
65,New Covenant Academy,0
65,Notre Dame (Cape Girardeau),0
65,Notre Dame (St. Louis),0
65,Notre Dame de Sion,52
65,Parkway Central,222
65,Parkway North,5
65,Parkway West,75
65,Platte County,4
65,Poplar Bluff,11
65,Principia,3
65,Rockwood Summit,90
65,STEAM Academy,0
65,Savannah,11
65,Smithville,0
65,St. Charles West,0
65,St. Dominic,0
65,St. Michael the Archangel,40
65,St. Pius X (Kansas City),0
65,St. Teresa's Academy,144
65,Summit Christian Academy,0
65,Timberland,29
65,Ursuline Academy,59
65,Villa Duchesne,173
65,Visitation Academy,149
65,Warrensburg,0
65,Washington,0
65,Webb City,14
65,Webster Groves,153
65,West Plains,14
66,Battle,0
66,Belton,0
66,Bolivar,0
66,Camdenton,0
66,Capital City,12
66,Carl Junction,5
66,Central (Cape Girardeau),59
66,Central (Springfield),0
66,Clayton,47
66,Father Tolton,153
66,Ft. Zumwalt East,11
66,Ft. Zumwalt South,10
66,Glendale,20
66,Grain Valley,97
66,Grandview,0
66,Greenwood,9
66,Hannibal,0
66,Hillcrest,0
66,Holt,0
66,Incarnate Word Academy,1
66,Jefferson City,0
66,John Burroughs,121
66,Kearney,44
66,Ladue Horton Watkins,54
66,Lebanon,33
66,Lincoln College Prep,1
66,Logan-Rogersville,0
66,Louisiana,73
66,Lutheran South,41
66,Lutheran St. Charles,0
66,Mehlville,36
66,Monett,14
66,Nerinx Hall,76
66,Nevada,12
66,New Covenant Academy,0
66,Notre Dame (Cape Girardeau),0
66,Notre Dame (St. Louis),0
66,Notre Dame de Sion,57
66,Parkway Central,241
66,Parkway North,5
66,Parkway West,96
66,Platte County,8
66,Poplar Bluff,0
66,Principia,5
66,Rockwood Summit,103
66,STEAM Academy,0
66,Savannah,2
66,Smithville,0
66,St. Charles West,0
66,St. Dominic,2
66,St. Michael the Archangel,44
66,St. Pius X (Kansas City),0
66,St. Teresa's Academy,159
66,Summit Christian Academy,0
66,Timberland,12
66,Ursuline Academy,42
66,Villa Duchesne,127
66,Visitation Academy,147
66,Warrensburg,0
66,Washington,0
66,Webb City,27
66,Webster Groves,145
66,West Plains,19
67,Battle,0
67,Belton,0
67,Bolivar,0
67,Camdenton,0
67,Capital City,14
67,Carl Junction,7
67,Central (Cape Girardeau),62
67,Central (Springfield),2
67,Clayton,49
67,Father Tolton,128
67,Ft. Zumwalt East,6
67,Ft. Zumwalt South,7
67,Glendale,27
67,Grain Valley,76
67,Grandview,0
67,Greenwood,11
67,Hannibal,0
67,Hillcrest,0
67,Holt,0
67,Incarnate Word Academy,0
67,Jefferson City,0
67,John Burroughs,106
67,Kearney,22
67,Ladue Horton Watkins,47
67,Lebanon,42
67,Lincoln College Prep,0
67,Logan-Rogersville,0
67,Louisiana,74
67,Lutheran South,36
67,Lutheran St. Charles,0
67,Mehlville,36
67,Monett,17
67,Nerinx Hall,71
67,Nevada,11
67,New Covenant Academy,0
67,Notre Dame (Cape Girardeau),0
67,Notre Dame (St. Louis),0
67,Notre Dame de Sion,62
67,Parkway Central,259
67,Parkway North,4
67,Parkway West,87
67,Platte County,5
67,Poplar Bluff,0
67,Principia,4
67,Rockwood Summit,118
67,STEAM Academy,0
67,Savannah,0
67,Smithville,1
67,St. Charles West,0
67,St. Dominic,0
67,St. Michael the Archangel,37
67,St. Pius X (Kansas City),0
67,St. Teresa's Academy,153
67,Summit Christian Academy,0
67,Timberland,23
67,Ursuline Academy,58
67,Villa Duchesne,162
67,Visitation Academy,153
67,Warrensburg,0
67,Washington,0
67,Webb City,8
67,Webster Groves,167
67,West Plains,18
68,Battle,0
68,Belton,0
68,Bolivar,0
68,Camdenton,0
68,Capital City,16
68,Carl Junction,9
68,Central (Cape Girardeau),54
68,Central (Springfield),1
68,Clayton,66
68,Father Tolton,159
68,Ft. Zumwalt East,17
68,Ft. Zumwalt South,7
68,Glendale,27
68,Grain Valley,90
68,Grandview,0
68,Greenwood,14
68,Hannibal,0
68,Hillcrest,0
68,Holt,0
68,Incarnate Word Academy,1
68,Jefferson City,0
68,John Burroughs,110
68,Kearney,42
68,Ladue Horton Watkins,50
68,Lebanon,52
68,Lincoln College Prep,0
68,Logan-Rogersville,0
68,Louisiana,85
68,Lutheran South,27
68,Lutheran St. Charles,0
68,Mehlville,36
68,Monett,14
68,Nerinx Hall,54
68,Nevada,7
68,New Covenant Academy,0
68,Notre Dame (Cape Girardeau),0
68,Notre Dame (St. Louis),0
68,Notre Dame de Sion,57
68,Parkway Central,223
68,Parkway North,0
68,Parkway West,83
68,Platte County,6
68,Poplar Bluff,10
68,Principia,4
68,Rockwood Summit,98
68,STEAM Academy,1
68,Savannah,2
68,Smithville,0
68,St. Charles West,0
68,St. Dominic,1
68,St. Michael the Archangel,40
68,St. Pius X (Kansas City),0
68,St. Teresa's Academy,153
68,Summit Christian Academy,0
68,Timberland,23
68,Ursuline Academy,55
68,Villa Duchesne,156
68,Visitation Academy,154
68,Warrensburg,0
68,Washington,0
68,Webb City,5
68,Webster Groves,146
68,West Plains,15
69,Battle,0
69,Belton,0
69,Bolivar,0
69,Camdenton,0
69,Capital City,8
69,Carl Junction,12
69,Central (Cape Girardeau),55
69,Central (Springfield),0
69,Clayton,56
69,Father Tolton,145
69,Ft. Zumwalt East,9
69,Ft. Zumwalt South,11
69,Glendale,45
69,Grain Valley,86
69,Grandview,0
69,Greenwood,8
69,Hannibal,0
69,Hillcrest,0
69,Holt,0
69,Incarnate Word Academy,2
69,Jefferson City,0
69,John Burroughs,92
69,Kearney,37
69,Ladue Horton Watkins,54
69,Lebanon,30
69,Lincoln College Prep,1
69,Logan-Rogersville,0
69,Louisiana,102
69,Lutheran South,31
69,Lutheran St. Charles,4
69,Mehlville,34
69,Monett,13
69,Nerinx Hall,61
69,Nevada,11
69,New Covenant Academy,0
69,Notre Dame (Cape Girardeau),1
69,Notre Dame (St. Louis),0
69,Notre Dame de Sion,76
69,Parkway Central,242
69,Parkway North,2
69,Parkway West,82
69,Platte County,5
69,Poplar Bluff,2
69,Principia,6
69,Rockwood Summit,113
69,STEAM Academy,0
69,Savannah,2
69,Smithville,0
69,St. Charles West,0
69,St. Dominic,0
69,St. Michael the Archangel,34
69,St. Pius X (Kansas City),0
69,St. Teresa's Academy,162
69,Summit Christian Academy,0
69,Timberland,23
69,Ursuline Academy,44
69,Villa Duchesne,149
69,Visitation Academy,149
69,Warrensburg,0
69,Washington,0
69,Webb City,8
69,Webster Groves,143
69,West Plains,20
70,Battle,0
70,Belton,0
70,Bolivar,0
70,Camdenton,0
70,Capital City,15
70,Carl Junction,12
70,Central (Cape Girardeau),61
70,Central (Springfield),0
70,Clayton,63
70,Father Tolton,166
70,Ft. Zumwalt East,10
70,Ft. Zumwalt South,9
70,Glendale,34
70,Grain Valley,92
70,Grandview,0
70,Greenwood,9
70,Hannibal,0
70,Hillcrest,0
70,Holt,3
70,Incarnate Word Academy,0
70,Jefferson City,0
70,John Burroughs,107
70,Kearney,41
70,Ladue Horton Watkins,45
70,Lebanon,43
70,Lincoln College Prep,0
70,Logan-Rogersville,0
70,Louisiana,77
70,Lutheran South,37
70,Lutheran St. Charles,1
70,Mehlville,33
70,Monett,12
70,Nerinx Hall,73
70,Nevada,11
70,New Covenant Academy,0
70,Notre Dame (Cape Girardeau),14
70,Notre Dame (St. Louis),0
70,Notre Dame de Sion,62
70,Parkway Central,235
70,Parkway North,3
70,Parkway West,71
70,Platte County,5
70,Poplar Bluff,0
70,Principia,5
70,Rockwood Summit,72
70,STEAM Academy,0
70,Savannah,5
70,Smithville,2
70,St. Charles West,0
70,St. Dominic,0
70,St. Michael the Archangel,36
70,St. Pius X (Kansas City),9
70,St. Teresa's Academy,154
70,Summit Christian Academy,0
70,Timberland,23
70,Ursuline Academy,53
70,Villa Duchesne,146
70,Visitation Academy,151
70,Warrensburg,0
70,Washington,0
70,Webb City,3
70,Webster Groves,149
70,West Plains,18
71,Battle,0
71,Belton,0
71,Bolivar,0
71,Camdenton,0
71,Capital City,17
71,Carl Junction,14
71,Central (Cape Girardeau),60
71,Central (Springfield),3
71,Clayton,49
71,Father Tolton,138
71,Ft. Zumwalt East,14
71,Ft. Zumwalt South,7
71,Glendale,24
71,Grain Valley,87
71,Grandview,0
71,Greenwood,10
71,Hannibal,0
71,Hillcrest,0
71,Holt,0
71,Incarnate Word Academy,0
71,Jefferson City,0
71,John Burroughs,113
71,Kearney,29
71,Ladue Horton Watkins,47
71,Lebanon,29
71,Lincoln College Prep,2
71,Logan-Rogersville,0
71,Louisiana,76
71,Lutheran South,33
71,Lutheran St. Charles,0
71,Mehlville,34
71,Monett,21
71,Nerinx Hall,55
71,Nevada,11
71,New Covenant Academy,0
71,Notre Dame (Cape Girardeau),0
71,Notre Dame (St. Louis),0
71,Notre Dame de Sion,95
71,Parkway Central,240
71,Parkway North,8
71,Parkway West,67
71,Platte County,14
71,Poplar Bluff,12
71,Principia,0
71,Rockwood Summit,94
71,STEAM Academy,0
71,Savannah,10
71,Smithville,0
71,St. Charles West,0
71,St. Dominic,0
71,St. Michael the Archangel,36
71,St. Pius X (Kansas City),1
71,St. Teresa's Academy,150
71,Summit Christian Academy,0
71,Timberland,21
71,Ursuline Academy,57
71,Villa Duchesne,138
71,Visitation Academy,162
71,Warrensburg,0
71,Washington,0
71,Webb City,8
71,Webster Groves,159
71,West Plains,25
72,Battle,0
72,Belton,0
72,Bolivar,0
72,Camdenton,0
72,Capital City,9
72,Carl Junction,9
72,Central (Cape Girardeau),50
72,Central (Springfield),8
72,Clayton,58
72,Father Tolton,150
72,Ft. Zumwalt East,12
72,Ft. Zumwalt South,10
72,Glendale,34
72,Grain Valley,90
72,Grandview,0
72,Greenwood,11
72,Hannibal,0
72,Hillcrest,0
72,Holt,0
72,Incarnate Word Academy,4
72,Jefferson City,0
72,John Burroughs,103
72,Kearney,33
72,Ladue Horton Watkins,47
72,Lebanon,57
72,Lincoln College Prep,0
72,Logan-Rogersville,0
72,Louisiana,65
72,Lutheran South,29
72,Lutheran St. Charles,0
72,Mehlville,35
72,Monett,12
72,Nerinx Hall,62
72,Nevada,11
72,New Covenant Academy,0
72,Notre Dame (Cape Girardeau),0
72,Notre Dame (St. Louis),0
72,Notre Dame de Sion,63
72,Parkway Central,225
72,Parkway North,3
72,Parkway West,104
72,Platte County,7
72,Poplar Bluff,8
72,Principia,2
72,Rockwood Summit,100
72,STEAM Academy,0
72,Savannah,3
72,Smithville,0
72,St. Charles West,0
72,St. Dominic,0
72,St. Michael the Archangel,37
72,St. Pius X (Kansas City),0
72,St. Teresa's Academy,148
72,Summit Christian Academy,0
72,Timberland,25
72,Ursuline Academy,36
72,Villa Duchesne,173
72,Visitation Academy,154
72,Warrensburg,0
72,Washington,0
72,Webb City,5
72,Webster Groves,160
72,West Plains,18
73,Battle,0
73,Belton,0
73,Bolivar,0
73,Camdenton,0
73,Capital City,16
73,Carl Junction,17
73,Central (Cape Girardeau),53
73,Central (Springfield),2
73,Clayton,60
73,Father Tolton,150
73,Ft. Zumwalt East,9
73,Ft. Zumwalt South,5
73,Glendale,25
73,Grain Valley,102
73,Grandview,0
73,Greenwood,11
73,Hannibal,0
73,Hillcrest,0
73,Holt,0
73,Incarnate Word Academy,4
73,Jefferson City,0
73,John Burroughs,119
73,Kearney,37
73,Ladue Horton Watkins,40
73,Lebanon,52
73,Lincoln College Prep,0
73,Logan-Rogersville,0
73,Louisiana,82
73,Lutheran South,31
73,Lutheran St. Charles,0
73,Mehlville,36
73,Monett,10
73,Nerinx Hall,67
73,Nevada,11
73,New Covenant Academy,0
73,Notre Dame (Cape Girardeau),0
73,Notre Dame (St. Louis),0
73,Notre Dame de Sion,76
73,Parkway Central,236
73,Parkway North,6
73,Parkway West,88
73,Platte County,5
73,Poplar Bluff,0
73,Principia,3
73,Rockwood Summit,94
73,STEAM Academy,0
73,Savannah,7
73,Smithville,0
73,St. Charles West,0
73,St. Dominic,0
73,St. Michael the Archangel,33
73,St. Pius X (Kansas City),0
73,St. Teresa's Academy,142
73,Summit Christian Academy,0
73,Timberland,25
73,Ursuline Academy,49
73,Villa Duchesne,141
73,Visitation Academy,164
73,Warrensburg,0
73,Washington,0
73,Webb City,5
73,Webster Groves,140
73,West Plains,17
74,Battle,0
74,Belton,0
74,Bolivar,0
74,Camdenton,0
74,Capital City,17
74,Carl Junction,9
74,Central (Cape Girardeau),59
74,Central (Springfield),6
74,Clayton,69
74,Father Tolton,130
74,Ft. Zumwalt East,6
74,Ft. Zumwalt South,12
74,Glendale,38
74,Grain Valley,83
74,Grandview,0
74,Greenwood,6
74,Hannibal,0
74,Hillcrest,0
74,Holt,0
74,Incarnate Word Academy,0
74,Jefferson City,0
74,John Burroughs,121
74,Kearney,41
74,Ladue Horton Watkins,57
74,Lebanon,33
74,Lincoln College Prep,0
74,Logan-Rogersville,0
74,Louisiana,79
74,Lutheran South,32
74,Lutheran St. Charles,6
74,Mehlville,34
74,Monett,8
74,Nerinx Hall,51
74,Nevada,12
74,New Covenant Academy,0
74,Notre Dame (Cape Girardeau),0
74,Notre Dame (St. Louis),0
74,Notre Dame de Sion,54
74,Parkway Central,259
74,Parkway North,6
74,Parkway West,79
74,Platte County,7
74,Poplar Bluff,0
74,Principia,11
74,Rockwood Summit,97
74,STEAM Academy,0
74,Savannah,5
74,Smithville,1
74,St. Charles West,0
74,St. Dominic,0
74,St. Michael the Archangel,37
74,St. Pius X (Kansas City),0
74,St. Teresa's Academy,155
74,Summit Christian Academy,0
74,Timberland,22
74,Ursuline Academy,40
74,Villa Duchesne,134
74,Visitation Academy,157
74,Warrensburg,0
74,Washington,0
74,Webb City,13
74,Webster Groves,162
74,West Plains,22
75,Battle,0
75,Belton,0
75,Bolivar,0
75,Camdenton,0
75,Capital City,23
75,Carl Junction,7
75,Central (Cape Girardeau),54
75,Central (Springfield),5
75,Clayton,55
75,Father Tolton,145
75,Ft. Zumwalt East,11
75,Ft. Zumwalt South,7
75,Glendale,25
75,Grain Valley,92
75,Grandview,0
75,Greenwood,5
75,Hannibal,0
75,Hillcrest,0
75,Holt,0
75,Incarnate Word Academy,5
75,Jefferson City,0
75,John Burroughs,102
75,Kearney,27
75,Ladue Horton Watkins,62
75,Lebanon,47
75,Lincoln College Prep,0
75,Logan-Rogersville,0
75,Louisiana,78
75,Lutheran South,32
75,Lutheran St. Charles,0
75,Mehlville,36
75,Monett,6
75,Nerinx Hall,88
75,Nevada,13
75,New Covenant Academy,0
75,Notre Dame (Cape Girardeau),0
75,Notre Dame (St. Louis),0
75,Notre Dame de Sion,59
75,Parkway Central,251
75,Parkway North,8
75,Parkway West,79
75,Platte County,5
75,Poplar Bluff,5
75,Principia,5
75,Rockwood Summit,80
75,STEAM Academy,0
75,Savannah,9
75,Smithville,0
75,St. Charles West,0
75,St. Dominic,0
75,St. Michael the Archangel,40
75,St. Pius X (Kansas City),0
75,St. Teresa's Academy,151
75,Summit Christian Academy,0
75,Timberland,23
75,Ursuline Academy,61
75,Villa Duchesne,147
75,Visitation Academy,147
75,Warrensburg,0
75,Washington,0
75,Webb City,11
75,Webster Groves,146
75,West Plains,18
76,Battle,0
76,Belton,0
76,Bolivar,0
76,Camdenton,0
76,Capital City,14
76,Carl Junction,9
76,Central (Cape Girardeau),59
76,Central (Springfield),0
76,Clayton,65
76,Father Tolton,146
76,Ft. Zumwalt East,14
76,Ft. Zumwalt South,9
76,Glendale,30
76,Grain Valley,92
76,Grandview,0
76,Greenwood,13
76,Hannibal,2
76,Hillcrest,0
76,Holt,0
76,Incarnate Word Academy,1
76,Jefferson City,0
76,John Burroughs,105
76,Kearney,30
76,Ladue Horton Watkins,47
76,Lebanon,26
76,Lincoln College Prep,0
76,Logan-Rogersville,0
76,Louisiana,77
76,Lutheran South,34
76,Lutheran St. Charles,0
76,Mehlville,40
76,Monett,22
76,Nerinx Hall,58
76,Nevada,14
76,New Covenant Academy,0
76,Notre Dame (Cape Girardeau),0
76,Notre Dame (St. Louis),0
76,Notre Dame de Sion,57
76,Parkway Central,243
76,Parkway North,7
76,Parkway West,94
76,Platte County,9
76,Poplar Bluff,0
76,Principia,5
76,Rockwood Summit,92
76,STEAM Academy,0
76,Savannah,10
76,Smithville,0
76,St. Charles West,0
76,St. Dominic,0
76,St. Michael the Archangel,33
76,St. Pius X (Kansas City),0
76,St. Teresa's Academy,151
76,Summit Christian Academy,8
76,Timberland,25
